Product,Comments ,Website,Label
Velvet Liquid Lipstick,"love it
This is my first time ever trying a Kylie lip kit and now it won’t be my last. I LOVED it, so creamy and went on really smooth. The colors were perfect together and literally such a great shade for me. The formula wasn’t clumpy or too drying. The packaging is iconic and I’m super happy, I’ll be recommending and purchasing for sure",kylie cosmetics,positive
Velvet Liquid Lipstick,"love
I love this lipliner/liquid lipstick combo! It went on smoothly and stayed. My lips did look and feel velvety. The color was a little bright for my liking but I was able to blot it down.",kylie cosmetics,positive
Velvet Liquid Lipstick,"lip kit love!
I absolutely adore this color! It went on so smooth and stayed on most of the day. Can't wait to try in more colors!!!!",kylie cosmetics,positive
Velvet Liquid Lipstick,"amazing
Great packaging and consistency. I love the velvety finish. Great color and everything wore very well. I highly recommend!!",kylie cosmetics,positive
Velvet Liquid Lipstick,"enjoyable looking
I really enjoyed the lipstick, it’s staying on your lips for a long time. The texture is amazing and it’s looking great!",kylie cosmetics,positive
Velvet Liquid Lipstick,"Lips
I really like Kylie cosmetics and that fact it comes with the lip liner. But this color was a little too pink for me I like more darker lipstick but it was a easy fix I just added a darker purple to it and it came out very nice. I would definitely be getting more colors of this brand.",kylie cosmetics,positive
Velvet Liquid Lipstick,"awesome lip combo
I really liked this lip combo! It’s the perfect pink for me! And the liner really is so smooth. It just glides on perfectly!",kylie cosmetics,positive
Velvet Liquid Lipstick,"i received compliments all day
I received a little kid at no charge to me. I was skeptical of the color however I received compliments the entire day. The applicator goes on smooth it does not dry your lips or pill the color last all day. I would definitely recommend this look at and I will be trying other things thank you and for monster for sending me the vox",kylie cosmetics,positive
Velvet Liquid Lipstick,"lip color
I do love the liner. The lip color seems like more of a stain to me. Was much more bright then I anticipated.",kylie cosmetics,positive
Velvet Liquid Lipstick,"one of my favorites
This lip liner especially was amazing. It went on so smooth and lasted for hours even with eating/drinking. The shade was the perfect nude for my skin tone. I also loved the velvet liquid lip, if complimented the liner perfectly and felt so comfortable on my lips.",kylie cosmetics,positive
Velvet Liquid Lipstick,"perfect pout
The new formula is incredible. This product provides the perfect pout and glides on like a dream without any stickiness or dryness.",kylie cosmetics,positive
Velvet Liquid Lipstick,"say no more - my new favorite pink!
I was a little afraid of the color at first for this Kylie lip kit, but it is amazing! I wore it to dinner and got so many compliments on how vibrant it is. It stayed on all night with no smudging through drinks, dinner, and a few hours of hanging out after. The only con is that it dries your lips a little which is normal for a matte product, so moisturizing before is a must. Loved this one!",kylie cosmetics,positive
Velvet Liquid Lipstick,"the perfect red!
I loved this velvet lip kit so much. I have one of her mattes and it’s a bit too drying but her velvet formula is spot on. I got red velvet and it’s the perfect red. 10/10 would recommend.",kylie cosmetics,positive
Velvet Liquid Lipstick,"run don’t walk to purchase this
i am OBSESSEDDDDD with this lip kit. the packaging, the pigmentation, the formula, all of it is perfect. i love red lipstick but sometimes it’s hard to find a liquid red lipstick that doesn’t bleed all over the place and stays on. this kylie lip kit is perfect. it goes on smooth, lasts for quite a while, and is not super messy to put on. definitely making this a go-to red lipstick.",kylie cosmetics,positive
Velvet Liquid Lipstick,"love this shade
At first I thought it was way to bold of a color but when I put it on it looked absolutely amazing!! You only need a little bit!",kylie cosmetics,positive
Velvet Liquid Lipstick,"english/irish girl
Beautiful colour especially for fair skinned like me",kylie cosmetics,positive
Velvet Liquid Lipstick,"i do like the combo
The Kylie lip kit is smooth and waxy at the same time. I like the lip liner a lot but I’m not a big fan of the color. The lip liner compliments the lipstick very well!",kylie cosmetics,positive
Velvet Liquid Lipstick,"awesome
Love the color. So bright & perfect for summers and four night outs. Changes the entire look of a simple outfit. Love the texture.",kylie cosmetics,positive
Velvet Liquid Lipstick,"kylie’s lipstick duo
This was my first time trying a Kylie lip kit. I’ve never used lip liner before, but the liner in the Kylie lip kit goes on so smoothly! And the color stays on for a while and doesn’t dry out your lips. It’s easy to use.",kylie cosmetics,positive
Velvet Liquid Lipstick,"i loved it!
First of all I love how smooth is the application! Both the lip liner and the lipstick ?? Smell really good, I don’t feel my lips sticky or cracked after a couple of hours using them. I don’t usually use pink lipstick because I thing it doesn’t look nice on me but this one absolutely changed my mind!",kylie cosmetics,positive
Velvet Liquid Lipstick,"good value
Love that this set comes with a lipstick and a lip liner - Greta value for the money that it is on the market for - would recommend",kylie cosmetics,positive
Velvet Liquid Lipstick,"i love the texture
This goes on very smooth and matte. I like how it doesn’t feel over drying once you apply it like other matte lipsticks. This color on darker skin just doesn’t look good though.

",kylie cosmetics,positive
Velvet Liquid Lipstick,"perfect red pop!
I love Kylie lip kits, and this color is no exception. The red color was perfect for a fun night out. The matching lip liner made it easy to apply, and the pigment was long-lasting. It even stayed on through dinner and drinks.",kylie cosmetics,positive
Velvet Liquid Lipstick,"obsessed
I am OBSESSED with this kit! I am not a “bright” lip color kinda gal, but I received the Say No More shade and I love it! Both the liner and the lipstick go on so incredibly smooth and the color is so fun! I’m so obsessed I’m going to go get another shade for everyday wear. Then I’ll have a night out shade and an everyday shade. Thank you!",kylie cosmetics,positive
Velvet Liquid Lipstick,"so creamy and smooth!
Loving this Kylie Lip Kit! This is my first one and I’m impressed! The lip liner glides on so effortlessly as does the lipstick. The color Charm is a perfect nude and looks so natural. Really love this product, would purchase in the future!",kylie cosmetics,positive
Velvet Liquid Lipstick,"love the color
I have a love hate relationship with matte lipgloss but I always love the Kylie lip kits and this color is perfect for every day wear. I change it up sometimes by adding a gloss on top too.",kylie cosmetics,positive
Velvet Liquid Lipstick,"very buttery and smooth
I’ve never tried Kylie cosmetics until now and I’m pleasantly surprised…the formula applies very smoothly and doesn’t dry out your lips!",kylie cosmetics,positive
Velvet Liquid Lipstick,"the perfect nude.
The liner is awesome. It's smooth, creamy & distributes pigment evenly. I actually like to do my entire lip with it. The liquid is a bit drying (as most matte liquids are), but not as drying as Smashbox. It wears well without cracking, or flaking. It's not drink proof.",kylie cosmetics,positive
Velvet Liquid Lipstick,"this shade is my absolute favorite.
I love this Kylie lip kit. It has an amazing soft texture, beautiful shade and coverage. The fact that it is cruelty free & vegan always adds an extra plus to my reviews. Absolutely beautiful lip kit.

",kylie cosmetics,positive
Velvet Liquid Lipstick,"gorgeous
I've never tried Kyle cosmetics products before and I'm pleasantly surprised! The lip liner was very creamy and pigmented and lasted all day. I liked the lipstick as well, I topped it with gloss because that's the look I prefer and it looked great!",kylie cosmetics,positive
